debugCiY6x:debugIShtO,0,1525057475440,"{""internal_node_id"": ""0.0-0.0"", ""trial_index"": 0, ""time_elapsed"": 2596, ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":1434},{\""page_index\"":1,\""viewing_time\"":1160}]"", ""rt"": 2595, ""trial_type"": ""instructions""}"
debug8Vr9K:debugwObWV,0,1525057587699,"{""internal_node_id"": ""0.0-0.0"", ""trial_index"": 0, ""time_elapsed"": 2216, ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":1440},{\""page_index\"":1,\""viewing_time\"":774}]"", ""rt"": 2214, ""trial_type"": ""instructions""}"
debugg9oTu:debugUmRsI,0,1525060779264,"{""internal_node_id"": ""0.0-0.0"", ""trial_index"": 0, ""time_elapsed"": 3634, ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":1274},{\""page_index\"":1,\""viewing_time\"":2360}]"", ""rt"": 3634, ""trial_type"": ""instructions""}"
debugg9oTu:debugUmRsI,1,1525060784464,"{""key_press"": 89, ""trial_index"": 1, ""internal_node_id"": ""0.0-1.0"", ""time_elapsed"": 8834, ""stimulus"": ""static/images/robot_land/population.png"", ""rt"": 4195, ""trial_type"": ""single-stim""}"
A2CJY4787IR70K:3F1567XTNW5GE5MNS0VZHYUV8UEQ9P,0,1525364659794,"{""internal_node_id"": ""0.0-0.0"", ""trial_index"": 0, ""time_elapsed"": 6380, ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":1996},{\""page_index\"":1,\""viewing_time\"":2167},{\""page_index\"":2,\""viewing_time\"":2215}]"", ""rt"": 6378, ""trial_type"": ""instructions""}"
A2CJY4787IR70K:3F1567XTNW5GE5MNS0VZHYUV8UEQ9P,1,1525364661577,"{""time_elapsed"": 8163, ""trial_index"": 1, ""internal_node_id"": ""0.0-1.0"", ""stimulus"": ""\n\t\t\t\t<h1>Instructions Complete</h1>\n\n\t\t\t\tYou're now ready to begin seeing robots and predicting where they are from.\n\t\t\t\tYou will see 18 robots in total.\n\t\t\t\tRemember, you earn one cent for each correct prediction. Good luck!\n\t\t\t"", ""button_pressed"": 0, ""rt"": 782, ""trial_type"": ""button-response""}"
A2CJY4787IR70K:3F1567XTNW5GE5MNS0VZHYUV8UEQ9P,2,1525364668606,"{""time_elapsed"": 15192, ""trial_index"": 2, ""internal_node_id"": ""0.0-2.0-1.0"", ""group"": ""daxby"", ""correct"": true, ""response"": ""d"", ""rt"": 3025, ""color"": ""yellow"", ""trial_type"": ""robot""}"
A2CJY4787IR70K:3F1567XTNW5GE5MNS0VZHYUV8UEQ9P,3,1525364673564,"{""time_elapsed"": 20150, ""trial_index"": 3, ""internal_node_id"": ""0.0-2.0-2.0"", ""group"": ""daxby"", ""correct"": true, ""response"": ""d"", ""rt"": 957, ""color"": ""blue"", ""trial_type"": ""robot""}"
A2CJY4787IR70K:3F1567XTNW5GE5MNS0VZHYUV8UEQ9P,4,1525364678306,"{""time_elapsed"": 24892, ""trial_index"": 4, ""internal_node_id"": ""0.0-2.0-5.0"", ""group"": ""daxby"", ""correct"": true, ""response"": ""d"", ""rt"": 743, ""color"": ""yellow"", ""trial_type"": ""robot""}"
A2CJY4787IR70K:3F1567XTNW5GE5MNS0VZHYUV8UEQ9P,5,1525364682971,"{""time_elapsed"": 29557, ""trial_index"": 5, ""internal_node_id"": ""0.0-2.0-0.0"", ""group"": ""daxby"", ""correct"": true, ""response"": ""d"", ""rt"": 664, ""color"": ""blue"", ""trial_type"": ""robot""}"
