A1L3937MY09J3I:3KYQYYSHYV7PWJMOP38XEPILKEBDOL,start_time,2018-05-03T15:58:08.862Z
A1L3937MY09J3I:3KYQYYSHYV7PWJMOP38XEPILKEBDOL,guesses,[]
A1L3937MY09J3I:3KYQYYSHYV7PWJMOP38XEPILKEBDOL,bonus,0.11999999999999998
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,start_time,2018-05-03T15:57:31.138Z
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,guesses,"[u'1111846', u'1111846', u'1111846']"
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,number,1111846
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,bonus,0.08
A2EOOF9D135HQ1:3OVHNO1VE611VN0VRCJEUNPP4IEDZN,start_time,2018-05-03T15:55:53.818Z
A2EOOF9D135HQ1:3OVHNO1VE611VN0VRCJEUNPP4IEDZN,guesses,"[u'2765740', u'2765740', u'2765740']"
A2EOOF9D135HQ1:3OVHNO1VE611VN0VRCJEUNPP4IEDZN,number,2765740
A2EOOF9D135HQ1:3OVHNO1VE611VN0VRCJEUNPP4IEDZN,bonus,0.09
A1ZT30BGR3266K:3FTYUGLFSUL3O9G6KOCY5JIU3J65D8,start_time,2018-05-03T15:58:35.302Z
A1ZT30BGR3266K:3FTYUGLFSUL3O9G6KOCY5JIU3J65D8,guesses,[]
A1ZT30BGR3266K:3FTYUGLFSUL3O9G6KOCY5JIU3J65D8,bonus,0.09
A27MJOV91GA8R3:3RWE2M8QWHADFELICCKPKTYX0FX0N0,start_time,2018-05-03T15:58:01.485Z
A27MJOV91GA8R3:3RWE2M8QWHADFELICCKPKTYX0FX0N0,guesses,[]
A27MJOV91GA8R3:3RWE2M8QWHADFELICCKPKTYX0FX0N0,bonus,0.10999999999999999
A2M45YGLOWMO4N:317HQ483I7SOM92YG29VQXYTM9EIND,start_time,2018-05-03T16:00:05.600Z
A2M45YGLOWMO4N:317HQ483I7SOM92YG29VQXYTM9EIND,guesses,"[u'2908832', u'2908832', u'2908832']"
A2M45YGLOWMO4N:317HQ483I7SOM92YG29VQXYTM9EIND,number,2908832
A2M45YGLOWMO4N:317HQ483I7SOM92YG29VQXYTM9EIND,bonus,0.08
A5NE8TWS8ZV7B:35GMH2SV3EHUOP0OLYJHK706KQCEOF,start_time,2018-05-03T16:01:10.481Z
A5NE8TWS8ZV7B:35GMH2SV3EHUOP0OLYJHK706KQCEOF,guesses,[]
A5NE8TWS8ZV7B:35GMH2SV3EHUOP0OLYJHK706KQCEOF,bonus,0.12999999999999998
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,start_time,2018-05-03T16:01:34.500Z
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,guesses,[]
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,bonus,0.11999999999999998
A26NGLGGFTATVN:3KMS4QQVK2Q34CF5IHBUV84XCMHFKE,start_time,2018-05-03T16:01:03.555Z
A26NGLGGFTATVN:3KMS4QQVK2Q34CF5IHBUV84XCMHFKE,guesses,"[u'3566913', u'3566913', u'3566913']"
A26NGLGGFTATVN:3KMS4QQVK2Q34CF5IHBUV84XCMHFKE,number,3566913
A26NGLGGFTATVN:3KMS4QQVK2Q34CF5IHBUV84XCMHFKE,bonus,0.08
AJI76D4U5WGBZ:3YDGXNSEOZU9BVGFPBI8EZYFSWE840,start_time,2018-05-03T15:58:32.608Z
AJI76D4U5WGBZ:3YDGXNSEOZU9BVGFPBI8EZYFSWE840,guesses,"[u'9442065', u'9446325', u'9442065']"
AJI76D4U5WGBZ:3YDGXNSEOZU9BVGFPBI8EZYFSWE840,number,9442065
AJI76D4U5WGBZ:3YDGXNSEOZU9BVGFPBI8EZYFSWE840,bonus,0.08
A2VQ1WGHLLLNJ1:3NC5L260MOMMU30KG93N2PL6WRRFOY,start_time,2018-05-03T16:01:45.484Z
A2VQ1WGHLLLNJ1:3NC5L260MOMMU30KG93N2PL6WRRFOY,number,1673216
AAJC9VIP5DOP:3W2LOLRXLBF072KE9CBOCXIGFASKRE,start_time,2018-05-03T16:03:53.669Z
AAJC9VIP5DOP:3W2LOLRXLBF072KE9CBOCXIGFASKRE,guesses,[]
AAJC9VIP5DOP:3W2LOLRXLBF072KE9CBOCXIGFASKRE,bonus,0.10999999999999999
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,start_time,2018-05-03T16:03:19.778Z
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,guesses,"[u'4909386', u'4909386', u'4909386']"
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,number,4909386
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,bonus,0.11999999999999998
A2P53AN2M8IWFP:3HRMW88U16Q7XW0I0B5P7E9XVPN0M0,start_time,2018-05-03T16:03:16.661Z
A2P53AN2M8IWFP:3HRMW88U16Q7XW0I0B5P7E9XVPN0M0,guesses,[]
A2P53AN2M8IWFP:3HRMW88U16Q7XW0I0B5P7E9XVPN0M0,bonus,0.10999999999999999
A3D9NTTKE35SRL:3JPSL1DZ5SZ9GRJ04EHI9ZAA919NAE,start_time,2018-05-03T16:06:36.707Z
A3D9NTTKE35SRL:3JPSL1DZ5SZ9GRJ04EHI9ZAA919NAE,guesses,[]
A3D9NTTKE35SRL:3JPSL1DZ5SZ9GRJ04EHI9ZAA919NAE,bonus,0.08
A1C1YCP428CQ7E:3NC5L260MOMMU30KG93N2PL6WRRFOY,start_time,2018-05-03T16:06:05.800Z
A1C1YCP428CQ7E:3NC5L260MOMMU30KG93N2PL6WRRFOY,guesses,"[u'0824884', u'0824884', u'0824884']"
A1C1YCP428CQ7E:3NC5L260MOMMU30KG93N2PL6WRRFOY,number,0824884
A1C1YCP428CQ7E:3NC5L260MOMMU30KG93N2PL6WRRFOY,bonus,0.08
A10TWCI2VE0LWJ:354P56DE9K3OD2D757MKY2IQVSAS73,start_time,2018-05-03T16:06:46.356Z
A10TWCI2VE0LWJ:354P56DE9K3OD2D757MKY2IQVSAS73,guesses,"[u'0815371', u'0815371\n', u'0815371']"
A10TWCI2VE0LWJ:354P56DE9K3OD2D757MKY2IQVSAS73,number,0815371
A10TWCI2VE0LWJ:354P56DE9K3OD2D757MKY2IQVSAS73,bonus,0.08
A3L2UB07EZJAMD:3018Q3ZVOIQUVPBSXLYZIJFKAYYARP,start_time,2018-05-03T16:13:10.224Z
A3L2UB07EZJAMD:3018Q3ZVOIQUVPBSXLYZIJFKAYYARP,guesses,[]
A3L2UB07EZJAMD:3018Q3ZVOIQUVPBSXLYZIJFKAYYARP,bonus,0.10999999999999999
A2A4UAFZ5LW71K:3YDGXNSEOZU9BVGFPBI8EZYFSWF48X,start_time,2018-05-03T16:08:26.006Z
A2A4UAFZ5LW71K:3YDGXNSEOZU9BVGFPBI8EZYFSWF48X,guesses,"[u'2674619', u'267419', u'2674619']"
A2A4UAFZ5LW71K:3YDGXNSEOZU9BVGFPBI8EZYFSWF48X,number,2674619
A2A4UAFZ5LW71K:3YDGXNSEOZU9BVGFPBI8EZYFSWF48X,bonus,0.09
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,start_time,2018-05-03T16:13:51.763Z
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,guesses,"[u'5014685\n\n5014685\n\n5014685\n\n5014685', u'8654', u'5014685\n\n5014685\n\n5014685']"
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,number,5014685
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,bonus,0.10999999999999999
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,start_time,2018-05-03T16:17:01.891Z
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,guesses,[]
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,bonus,0.09
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,start_time,2018-05-03T16:18:50.932Z
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,guesses,"[u'2785174', u'2785174', u'2785174']"
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,number,2785174
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,bonus,0.09
